msg_id,speaker,text,label,tactic_urgency,tactic_fomo,tactic_sunk_cost,tactic_social_proof,has_tactic,tactic_clean,stage,platform,urgency,aug_method
96_fr,hr,"I hope you are well and safe! Thank you for your interview with Amazon for the position of Software Development Engineer Intern (January-June 2026). We appreciate the time and effort you invested throughout the selection process. We are happy to inform you that you have successfully completed the interview process. At this point, your application has been placed on a waitlist and we will contact you within 60 days of your last interview if we are able to progress your application.",0,0,0,0,0,0,none,offer,Email,1,backtrans_fr
97_ta,other,"Hello, I am an Intelligence Support Specialist with Berreton retained by the Security Counterintelligence and Security Agency and am contacting you regarding your federal background investigation. I am limited in the information I can provide electronically, but the most common reasons for receiving this email are that you are in the US. Army, U.S. Government or the U.S. This includes work you have done, recently started, or applied for with a government contractor. An interview is required to complete your background investigation, so we would like to schedule this interview to be completed via video teleconference (VTC), using the FEDRAMP version of Zoom.",0,0,0,0,0,0,none,screening,Email,1,backtrans_ta
97_fr,other,"Hello, I am an Investigation Support Specialist at Peraton retained by the Defense Counterintelligence and Security Agency and I am contacting you regarding your federal background investigation. I am limited in the information I can provide electronically, but common reasons I receive this email include a job you have recently started or applied for with the U.S. Military, the U.S. Government, or a U.S. Government contractor. An interview is required to complete your background investigation and therefore we would like to schedule this interview via video conference (VTC), using a FEDRAMP version of Zoom.",0,0,0,0,0,0,none,screening,Email,1,backtrans_fr
98_si,hr,"Hi, I have some great news! We have reviewed your information for the Customer Service Specialist role and would like to proceed with the interview process. The next step is a 45-minute zoom video chat with (service team leader) and one additional service team leader. To help us schedule your next interview, please submit at least 3 days of availability using the link below. Thanks and I look forward to hearing from you! Kind Regards, Talent Acquisition Partner",0,0,0,0,0,0,none,interview,Email,2,backtrans_si
98_ta,hr,"Hi, I've got some great news! Your information for the Customer Service Specialist position has been reviewed and we would like to move forward with the interview process. A 45-minute Zoom video chat with the next level (Service Team Lead) and an additional Service Team Lead. To help us schedule your next interview, please submit at least 3 dates using the link below. Thanks and I look forward to hearing from you! Sincerely, Talent Acquisition Partner",0,0,0,0,0,0,none,interview,Email,2,backtrans_ta
98_fr,hr,"Hi, I have some phenomenal news! Your information for the Customer Service Specialist position has been reviewed and we would like to move forward in the interview process. The next step is a 45-minute Zoom video chat with (Service Team Leader) and an additional Service Team Leader. To help us schedule your next interview, please submit at least 3 availability dates using the link below. Thank you and I look forward to hearing from you! Sincerely, Talent Acquisition Partner",0,0,0,0,0,0,none,interview,Email,2,backtrans_fr
100_si,hr,"Dear Vitusha, It was a pleasure getting to know you better during the interview call. Unfortunately, after conducting initial interviews, we have decided to proceed with a second round of interviews with a small group of applicants at this time. We are grateful for your interest in PRAM IT Solutions and your effort in the interview round. Under EU-GDPR regulations, we are not allowed to save your data on our servers. Stay connected with our clubs for future vacancies. You can find us on any social media channel with the handle @pramitsolutions. Thanks again for your interest in PRAM IT Solutions. We wish you all the best in your career.",0,0,0,0,0,0,none,rejection,Email,1,backtrans_si
102_si,recruiter,"Please confirm your presence tomorrow at 11 AM for online interview with Team Lead, Team Human Resources GAMAGE RECRUITERS (PVT) LTD Mobile: +94 774795371 Office No. 676/1 Galle Road, Nalluruwa Panadura Email: hr.gamagerecruit.com",0,0,0,0,0,0,none,interview,Email,2,backtrans_si
104_si,hr,"Dear Candidate, Thank you for applying for the post of Web Designer at CodeWox (PVT) LTD. We are pleased to invite you to the first stage of our interview process! Interview Details: Date: Saturday 7th December 2024 Time: A.M. 10:00 a.m. - 1 p.m. 5:00 PM (Total Time: 7 Hours) Location: CodeWox Office, 10/1 Ekwatta Road, Mirihana, Nugegoda Contact Person: Kawmadi (077 8715) First Come 10:00 AM Late arrival will not be allowed and your application will be disqualified. Bring your own laptop and charger to the interview.",0,0,0,0,0,0,none,interview,Email,3,backtrans_si
104_ta,hr,"Dear Candidate, Thank you for applying for the post of Web Designer at CodeWox (PVT) LTD. We are excited to invite you to the first stage of our interview process! Interview Details: Date: Saturday, 7 December 2024 Time: 10:00 AM - 5:00 PM (Total Duration: 7 Hours) Venue: CodeWox Office, 10/1 Ekwatta Road, Mirihana, Nugegoda Contact Person: Gowmati (on 077 8715) Please come. 10:00 am. Late arrivals will not be accommodated and your application will be disqualified. Bring your own laptop and charger to the interview.",0,0,0,0,0,0,none,interview,Email,3,backtrans_ta
105_si,other,This event is not yet in your calendar You have not interacted with astrivsolutions@gmail.com before. Want to automatically add this and future invitations from them to your calendar? Add to calendar Join the Google Meet Meeting link meet.google.com/dfi-mrqz-rzj Check your setup anytime before your meeting. Flair Interviews (Vithusha Padmanathan) Saturday 16 August 2025 8pm - 8:15pm (India Standard Time - Colombo) Booked by Vithusha Pathmanathan vithusha014@gmail.com Purpose: Interview to assess your suitability for Flair and discuss next steps.,0,0,0,0,0,0,none,interview,Email,2,backtrans_si
105_ta,other,"This event is not in your calendar and you have not yet contacted astrivsolutions@gmail.com. Would you like to automatically add these and future invitations from them to your calendar? Add to calendar Join a Google Meet meeting link meet.google.com/dfi-mrqz-rzj Test your setup anytime before your meeting. Flaire Interviews (Vithusha Pathmanathan) Saturday August 16, 2025 8pm - 8:15pm (India Standard Time - Colombo) Posted by Vithusha Pathmanathan vithusha014@gmail.com Purpose: Interview to assess your suitability for Flaire and discuss next steps.",0,0,0,0,0,0,none,interview,Email,2,backtrans_ta
