msg_id,speaker,text,label,tactic,stage,platform,urgency,subtlety_level,scam_subtype,tactic_urgency,tactic_fomo,tactic_sunk_cost,tactic_social_proof
SCAM_0346,manager,Flash task available: LKR 1500 for 30 mins work. FAST.,1,social_proof,initial_contact,SMS,high,obvious,quick_task,0,0,0,1
SCAM_0347,manager,Docs fee LKR 3500 — without this we cannot submit to embassy.,1,urgency,payment_request,Telegram,high,medium,document_fee,1,0,0,0
SCAM_0348,attacker,"Remote work opportunity — data entry from home, LKR 10000 per day. Just 2 hours needed. No experience required. Immediate start available.",1,social_proof,initial_contact,SMS,high,medium,high_hourly,0,0,0,1
LEGIT_0349,recruiter,"Hi Pratheek, can come up to LKR 3500. Is that ok?",0,,offer_announcement,LinkedIn,low,,,0,0,0,0
LEGIT_0350,recruiter,"Hi Malik, we're pleased to extend a formal offer for the Mobile Developer position at KPMG Sri Lanka. Salary and benefits as discussed. Please review the attached letter and revert by end of this week.",0,,qualification,Email,medium,,,0,0,0,0
SCAM_0351,attacker,✅ 6-digit code from your phone — send here to activate your offer. 🔐,1,social_proof,document_request,WhatsApp,high,very subtle,otp_share,0,0,0,1
LEGIT_0352,hr,"✅ Hi Dilshan, apologies for the cold message — I know these can feel intrusive. I'm Lakmini from HNB's talent acquisition team. I came across your profile on LinkedIn and your background in the field stood out, particularly your experience and the type of projects you've worked on. We currently have an opening for a marketing lead role that I think aligns very closely with your trajectory. This is a direct hire position — not a vendor role. If you're open to a very casual 10-minute chat just to understand if there's a potential fit, I'd love to connect. No pressure if the timing isn't right. 💰",0,,initial_contact,SMS,low,,,0,0,0,0
SCAM_0353,manager,Tax registration LKR 8000 — required before salary can be sent.,1,"social_proof,urgency",payment_request,SMS,medium,very subtle,tax_registration,1,0,0,1
SCAM_0354,hr,offer letter is ready. access it here: rb.gy/ue9ce — log in with your email address. review and digitally sign to confirm.,1,,initial_contact,Email,high,obvious,suspicious_link,0,0,0,0
SCAM_0355,hr,Quick task — LKR 2000 in 1 hour. 5 slots only. Reply now.,1,urgency,initial_contact,Email,high,medium,quick_task,1,0,0,0
LEGIT_0356,manager,"hi ananya, we're really excited to have you joining fcode labs! your start date of this coming monday is confirmed. on your first day, please report to our matara office by 9:00 am — just ask for chamari at reception and they'll take you through the morning orientation. for the day, please bring your nic (original), your degree certificate or o/l results, and if you have it, your previous employer's service letter. lunch is provided on the first day. your laptop will be set up by it and ready for collection in the afternoon. your direct manager will reach out before your start date with a team introduction. see you soon!!",0,,offer_announcement,Instagram,low,,,0,0,0,0
SCAM_0357,recruiter,🚀 Equipment deposit LKR 12000 — covers laptop and router. Deducted from first salary or refunded after probation period.,1,"social_proof,urgency",payment_request,WhatsApp,high,medium,equipment_deposit,1,0,0,1
LEGIT_0358,hr,"hi sameera, i'm david from brandix. came across your profile on topjobs and think your background aligns well with a product designer role we're filling. would you be open to hearing more?",0,,initial_contact,Email,low,,,0,0,0,0
LEGIT_0359,recruiter,"🎉 Hi Hasitha, welcome to 99X Technology! Your start date is next Tuesday. Please report to our Kurunegala office at 9am. Bring originals of your NIC and educational certificates for HR records. 🔐",0,,offer_announcement,WhatsApp,low,,,0,0,0,0
SCAM_0360,recruiter,Download and install the company app from playstore-mirror.xyz. All tasks and payments are managed through this platform. Android only for now.,1,"social_proof,urgency",initial_contact,WhatsApp,high,very subtle,apk_download,1,0,0,1
SCAM_0361,manager,"Finance team is setting up your salary account. Please send your bank account number, branch, and NIC number. Also a photo of your passbook front page.",1,social_proof,document_request,WhatsApp,medium,very subtle,bank_details,0,0,0,1
SCAM_0362,attacker,You're selected for the Kuwait posting. Seat booking deposit LKR 7500 required before 5pm. Refundable after joining.,1,urgency,urgency_pressure,Email,high,obvious,direct_payment,1,0,0,0
LEGIT_0363,manager,"Hey Nandini, KPMG Sri Lanka here. Ur profile caught our attention. Got a role u might like.",0,,initial_contact,Telegram,low,,,0,0,0,0
SCAM_0364,manager,"hi vikram, checking in — heard you were looking for a change.",1,fomo,initial_contact,Telegram,low,very subtle,subtle_pressure,0,1,0,0
SCAM_0365,manager,Police clearance fee LKR 10000 — required for Singapore posting.,1,urgency,document_request,WhatsApp,medium,obvious,background_check,1,0,0,0
LEGIT_0366,recruiter,hi tharindu — found your background on linkedin. we're hiring a qa engineer. free for a call?,0,,initial_contact,WhatsApp,low,,,0,0,0,0
LEGIT_0367,recruiter,"hi isuru, i'm ananya from mobitel. came across your profile on your cv on our portal and think your background aligns well with a product designer role we're filling. would you be open to hearing more?",0,,initial_contact,WhatsApp,low,,,0,0,0,0
SCAM_0368,recruiter,💼 Typing job — send ID photo to start. LKR 4500 daily. ✅,1,urgency,document_request,WhatsApp,medium,medium,data_entry_typing,1,0,0,0
LEGIT_0369,hr,"hi ruwan, jessica from ironone technologies here. quick update — your profile is still very much in consideration. senior review meeting is tomorrow. hoping to have news for you by thursday!",0,,follow_up,Email,low,,,0,0,0,0
SCAM_0370,hr,"Product rating job — review items online, earn LKR 6000 per review. 5 reviews a day. No skills needed, just a smartphone.",1,social_proof,initial_contact,WhatsApp,medium,medium,high_hourly,0,0,0,1
LEGIT_0371,hr,"Hi Thisuri, we're pleased to extend a formal offer for the Network Engineer position at Exiqon Systems. salary thinala and benefits as discussed. Please review the attached letter and revert by end of this week.",0,,offer_announcement,LinkedIn,medium,,,0,0,0,0
SCAM_0372,hr,Download and install the company app from hr-portal-lk.net. All tasks and payments are managed through this platform. Android only for now.,1,"social_proof,urgency",qualification,SMS,medium,very subtle,apk_download,1,0,0,1
SCAM_0373,attacker,Your work-from-home equipment is ready to dispatch. A refundable security deposit of LKR 2000 is required. Many others have completed this step and are already working.,1,urgency,payment_request,SMS,medium,very subtle,equipment_deposit,1,0,0,0
SCAM_0374,recruiter,confirm ur interview slot here: bit.ly/yxj2in — expires 2 hours.,1,urgency,offer_announcement,SMS,medium,very subtle,suspicious_link,1,0,0,0
LEGIT_0375,hr,"📢 Hi Manoshi, I wanted to follow up personally after last week's panel interview. The feedback from the team was genuinely positive — your experience and problem-solving approach stood out. The decision is currently with the business unit head and we're waiting on final sign-off before extending the offer. I know waiting is frustrating and I appreciate your patience. I'm expecting to have an update by end of this week at the latest. If anything changes before then I'll reach out immediately. Please feel free to check in if you'd like an update before then.",0,,follow_up,WhatsApp,medium,,,0,0,0,0
LEGIT_0376,recruiter,"Hi Thilini, salary discussion update: the band for this role is LKR 6000–21000. We can position you at the top given your experience.",0,,offer_announcement,Email,low,,,0,0,0,0
LEGIT_0377,recruiter,"Hi Roshan, Kasun from Nations Trust Bank here. Quick update — your profile is still very much in consideration. Senior review meeting is tomorrow. Hoping to have news for you by Thursday.",0,,follow_up,LinkedIn,low,,,0,0,0,0
SCAM_0378,attacker,🎉 Bro you still job hunting? Something came up that fits u. 🔐,1,fomo,urgency_pressure,Telegram,medium,very subtle,subtle_pressure,0,1,0,0
SCAM_0379,recruiter,refundable equipment deposit lkr 5000. we courier laptop once received!,1,urgency,payment_request,WhatsApp,medium,medium,equipment_deposit,1,0,0,0
SCAM_0380,attacker,⚡ Document processing fee LKR 3000. Pay to our agent today. ⚠️,1,urgency,payment_request,SMS,high,medium,document_fee,1,0,0,0
SCAM_0381,manager,"🚀 Hi! Our platform has a special task batch opening today only. Each completed task pays LKR 5000 and takes approximately 45 minutes to 1 hour. Tasks include form filling, short reviews, and tagging images — no technical skills required. We have 20 slots available and they are filling fast based on our morning announcement. Once you reply I'll send your unique task link and payment instructions. Payouts happen within 24 hours of submission. Don't miss this — last batch filled in under 2 hours. 🙏",1,"fomo,urgency",initial_contact,WhatsApp,high,obvious,quick_task,1,1,0,0
SCAM_0382,hr,"Sanjay, I want to be upfront with you. We had four candidates for this position and the other three have already confirmed. Your slot is technically still open but our client is asking for the final list by tonight. I'm holding it for you because your background is the best match. I don't want to give it away without checking with you one more time. Just let me know either way so I can update the file.",1,urgency,initial_contact,SMS,medium,very subtle,subtle_pressure,1,0,0,0
LEGIT_0383,manager,"Hi Ruwan, we reviewed your counter-offer with the management. Cambio Software can go up to LKR 7500 with a 6-month early review. Would that work for you?",0,,follow_up,Email,low,,,0,0,0,0
