msg_id,speaker,text,label,tactic_urgency,tactic_fomo,tactic_sunk_cost,tactic_social_proof,has_tactic,tactic_clean,stage,platform,urgency
250,recruiter,"Subject: Logistics Coordinator Appointment - Insurance Contribution Before Start | [COMPANY_NAME] Dear [CANDIDATE_NAME], We are delighted to confirm your appointment as Logistics Coordinator at [COMPANY_NAME], Brisbane. As your role involves operating company vehicles and managing warehouse assets, WorkCover Queensland requires an employee insurance contribution of AUD 185 before the role can be activated. This is separate from the employer's premium and is a standard employee workplace safety contribution for high-logistics roles. Our HR team has completed your tax file number declaration, superannuation fund nomination (AustralianSuper), and Fair Work employment contract. We've also ordered your PPE kit (hard hat, hi-vis vest, safety boots) - these are ready for collection on your first day. The AUD 185 insurance contribution is literally the last item on your joining checklist - everything else is done. BSB: 064-XXX | ANZ Bank | [COMPANY_NAME] WorkCover Contribution A/C | 1XXXXXXXXXX Regards, Bronwyn McLachlan Operations Recruitment, [COMPANY_NAME] [COMPANY_EMAIL] | [COMPANY_PHONE]",1,1,0,1,0,1,"sunk_cost,urgency",extraction,Email,4
251,recruiter,role got approved at 345k. need your confirmation before 5pm to lock it on your name,1,1,1,0,0,1,"urgency,fomo",extraction,WhatsApp,5
252,recruiter,you're currently ranked first for this role but they want a quick confirmation. let me know so i can move it forward,1,1,1,0,0,1,"urgency,fomo",extraction,WhatsApp,5
253,recruiter,"qa role approved at 275k. client needs confirmation today, just let me know so i can submit it",1,1,1,0,0,1,"urgency,fomo",extraction,WhatsApp,5
254,recruiter,good news ' your application got approved at 410k after escalation. he travelling tomorrow so need your details today to process agreement,1,1,0,0,1,1,"urgency,social_proof",extraction,WhatsApp,4
255,recruiter,"just a heads up'there was a rapid reaction to your profile. If they don't close by Friday, the deal will go into freeze. I was hoping you could get your information in today.",1,1,1,0,0,1,"urgency,fomo",extraction,WhatsApp,4
256,recruiter,"i have your offer ready but it's not confirmed yet. system will release it tonight if there's no update, so let me know and i'll lock it for you",1,1,0,0,0,1,urgency,extraction,WhatsApp,5
257,recruiter,they reduced the headcount and shortlist is getting cut soon. you're still in but need your confirmation fast to keep your spot,1,1,1,0,0,1,"urgency,fomo",extraction,WhatsApp,5
258,recruiter,"data analyst contract at 5800 sgd is ready. just need your confirmation to submit, otherwise i'll have to move to other candidates today",1,1,0,0,0,1,urgency,extraction,WhatsApp,5
259,recruiter,i was about to finalize the submission for the data analyst role at 5800 sgd but paused since i didn't hear back. should i keep your name on it or move forward with another candidate,1,1,0,0,1,1,"urgency,social_proof",extraction,WhatsApp,4
260,recruiter,"you scored highest after the panel. one of the interviewers is going on leave tomorrow, so if we don't complete this today it may delay for weeks. share your details so i can move it forward",1,1,0,0,0,1,urgency,extraction,WhatsApp,4
261,recruiter,your background check is clear and finance already started setup. just need a quick confirmation to complete it before the 4:30 cutoff,1,1,0,0,0,1,urgency,extraction,WhatsApp,5
262,recruiter,the devops offer at 490k is approved. to keep your slot active i just need your email to send the letter. another candidate decision is pending so let me know soon,1,1,1,0,0,1,"urgency,fomo",extraction,WhatsApp,4
263,recruiter,"one position already filled and you're being considered for the last slot. i confirmed your interest on the call, so send your details and i'll push the offer today",1,1,0,0,1,1,"urgency,social_proof",extraction,WhatsApp,4
264,recruiter,the role was extended for you but closing tomorrow. if we don't submit today it may get delayed for weeks. send your details so i can process it,1,1,0,0,0,1,urgency,extraction,WhatsApp,5
265,recruiter,"i put your name forward for this 13,500 aed role and need to confirm by 6pm. let me know if you're in so i can proceed from my side",1,1,0,0,1,1,"urgency,social_proof",extraction,WhatsApp,4
266,recruiter,your profile scored highest and client expecting shortlist soon. need your details before that so i can include you in submission,1,1,0,0,0,1,urgency,extraction,WhatsApp,5
267,recruiter,"i have your ml engineer offer ready at 4600 eur but i'm only available for a short time now. if you confirm later it may have to restart, so let me know now",1,1,0,0,0,1,urgency,extraction,WhatsApp,5
268,recruiter,visa slot open only 48 hours for your work permit. after that next chance few weeks. if you want to proceed let me know now so i can file it,1,1,1,0,0,1,"urgency,fomo",extraction,WhatsApp,5
269,recruiter,they moved you to offer stage and want same day response. need your availability and details so we can proceed fast,1,1,0,0,0,1,urgency,extraction,WhatsApp,4
270,recruiter,"it's between you and one other candidate for the 380k role. i recommended you, but if i don't hear back within 45 mins they'll likely move with the other person",1,1,1,0,0,1,"urgency,fomo",extraction,WhatsApp,5
271,recruiter,"been trying to reach you all day. list closing at 5pm, are you still going ahead or should i release your spot",1,1,1,0,0,1,"urgency,fomo",extraction,WhatsApp,5
272,recruiter,"today is the last chance for the 6200 sgd role. after this they move to the next candidate, so let me know if you want me to keep your name on it",1,1,1,0,0,1,"urgency,fomo",extraction,WhatsApp,5
273,recruiter,"offer letter is ready but needs to go in before the 4pm meeting. after that it freezes for 2 weeks, so let me know if you want me to push it now",1,1,0,0,0,1,urgency,extraction,WhatsApp,5
274,recruiter,"the 12,800 aed dubai role is open only this week before ramadan break. after that freeze for a month. you're a strong fit so confirm now and i'll process it",1,1,1,0,0,1,"urgency,fomo",extraction,WhatsApp,4
275,recruiter,"been checking since morning. last slot for the 108k role is almost gone and others already confirmed. if there's no reply by 3pm they'll move it to waitlist, so let me know if you still want it",1,1,1,0,0,1,"urgency,fomo",extraction,WhatsApp,5
276,recruiter,"canada client confirmed your profile at 4200 cad. this week only they process sri lanka cases, after that system down for 2 weeks. if you interested send your details now",1,1,1,0,0,1,"urgency,fomo",extraction,WhatsApp,5
277,recruiter,"just spoke with hr, they need to close this 320k role today. after that it goes for new approval and takes weeks. are you going ahead with this or should i move it",1,1,0,0,0,1,urgency,extraction,WhatsApp,5
278,recruiter,"you and one other candidate are shortlisted for the 5100 aud role. the other person already confirmed, so if there's no response today they'll likely move with them. your interview was strong, so should i keep you in for this",1,1,1,0,0,1,"urgency,fomo",extraction,WhatsApp,5
279,recruiter,"been trying to reach you. this 9400 qar role need to finalize before thursday, after that office close for 10 days. good package for this role so reply today",1,1,0,0,0,1,urgency,extraction,WhatsApp,4
280,recruiter,"your file is showing a conflict from two submissions, i sorted it from inside. need a quick confirmation before 5pm or the system may remove it",1,1,0,0,0,1,urgency,extraction,WhatsApp,5
281,recruiter,"i've placed several people in this company and they trust my recommendations. i told them to go with you, but today is their last hiring day before freeze. send your details so i can lock it",1,1,0,0,1,1,"urgency,social_proof",extraction,WhatsApp,4
282,recruiter,"some candidates lost their offers recently by delaying, don't want that happening here. this 465k role needs sign-off by tomorrow morning, so just give me a quick yes tonight and i'll move it",1,1,0,0,1,1,"urgency,social_proof",extraction,WhatsApp,4
283,recruiter,"you're one of two shortlisted and the other candidate already confirmed today. they usually go with whoever responds faster, so just let me know if you're still going ahead and i'll keep it moving from my side",1,1,0,0,1,1,"urgency,social_proof",extraction,WhatsApp,4
284,recruiter,"you were shortlisted this morning for the 5200 eur berlin role. they only keep a 24h window and after that it goes to reserve, so if you're still interested i can push this through today",1,1,0,0,0,1,urgency,extraction,WhatsApp,4
285,recruiter,"i don't usually put candidates forward unless i'm confident, and they responded well to your profile. they want to finalize before next week's review, so send your details before friday and i'll proceed",1,1,0,0,0,1,urgency,extraction,WhatsApp,3
286,recruiter,"this role usually has multiple interview rounds but they approved you directly based on your profile. manager is leaving soon, so need to close this before then. send your details by tuesday so i can proceed",1,1,0,0,1,1,"urgency,social_proof",extraction,WhatsApp,4
287,recruiter,there are backup candidates for this 395k role. if you don't confirm by today i'll have to move to them. just let me know so i can lock your spot,1,1,1,0,0,1,"urgency,fomo",extraction,WhatsApp,4
288,recruiter,"your interview feedback was very high and manager wants to close this quickly. to avoid delays after such a strong result, send your details today and i'll proceed",1,1,0,0,1,1,"urgency,social_proof",extraction,WhatsApp,4
289,recruiter,"they reduced hiring to 2 spots and final decision is today. you're still in and i've supported your profile, but need your details to confirm or they may go with someone else",1,1,1,0,0,1,"urgency,fomo",extraction,WhatsApp,5
290,recruiter,"the australia 482 visa window for your category closes in 9 days and processing takes time, so timeline is tight. if you want to go for this intake share your details soon, next cycle is a few months away",1,1,0,0,0,1,urgency,extraction,WhatsApp,4
291,recruiter,"this 3400 usd offer has been sitting in my outbox for 2 days. i held it to speak with you first, but today is the last day i can keep it. if nothing is updated by 5pm the system will auto reject it, so should i mark this forward or close it",1,1,0,0,0,1,urgency,extraction,WhatsApp,5
292,recruiter,"i know you might be busy, so keeping this simple. for the 430k devops role, is it a yes or no from your side. manager needs the headcount in the next hour, otherwise i'll have to move ahead with another candidate",1,1,0,0,0,1,urgency,extraction,WhatsApp,5
293,recruiter,[CANDIDATE_NAME] the delay on your side is creating a problem I didn't anticipate. [COMPANY_NAME] asked me today why the candidate I recommended hasn't responded. I told them you were interested and reliable. Please don't put me in a position where I have to tell them otherwise. Send your details today and let's close this properly.,1,1,0,0,1,1,"urgency,social_proof",extraction,WhatsApp,4
294,recruiter,"i have about 15 minutes before my next call. your 8500 myr offer is approved, just need your go-ahead to issue it. should i proceed now or hold it",1,1,0,0,0,1,urgency,extraction,WhatsApp,5
295,recruiter,[CANDIDATE_NAME] bad and good news. Bad: one of the two remaining positions was pulled this morning due to a hiring freeze on that team. Good: the other position is still live and you're being considered for it. But now there's effectively more competition for one spot. Please confirm your details today - this is a different urgency than before.,1,1,1,0,0,1,"urgency,fomo",extraction,WhatsApp,5
