company_name,website_url,label,website_alive,valid_website,has_about,has_contact,subdomain_count,domain_length,content_length,scam_score,has_https,domain_age_days,has_privacy_policy,has_terms,has_payment_risk,has_urgency_language,content_score,is_registered,review_score,review_count,has_glassdoor,has_indeed,has_trustpilot,has_negative_reviews,has_positive_reviews,email_type_encoded,has_suspicious_tld,is_http_only,trust_score,suspicion_score
merrill lynch,https://www.ml.com,1,1,1,0,0,2,10,80,0,1,60.0,0,0,0,0,41.85,1,0.5,0,0,0,0,0,0,2,0,0,3,0
MYLAND DEVELOPMENTS PLC,https://namalfunds.com,1,1,1,1,1,1,14,13818,0,1,60.0,1,0,0,0,34.74,1,0.24,15,0,0,0,1,1,1,0,0,8,1
lear corporation,https://www.lear.com,1,1,1,0,1,2,12,5016,0,1,60.0,1,0,0,0,0.0,1,0.23,5,0,0,0,1,0,1,0,0,5,1
Quick Survey Earnings,https://www.quick-survey-earnings.site,0,1,1,1,1,2,30,1729,3,1,14.0,0,0,0,1,23.75,0,0.15,2,0,0,0,1,0,2,1,0,3,4
LANKEM DEVELOPMENTS PLC,https://www.laugfsgas.lk,1,1,1,0,1,2,16,3552,0,1,60.0,0,0,0,0,24.15,1,0.5,0,0,0,0,0,0,1,0,0,4,0
Part Time Bitcoin Guaranteed,https://www.part-time-bitcoin-guar.org,0,1,1,1,1,3,30,2192,2,1,158.0,1,0,0,0,5.57,0,0.14,1,0,0,0,1,0,2,1,0,3,2
nationwide insurance,https://www.nationwide.com,1,1,1,1,1,2,18,13902,0,1,60.0,0,1,0,0,0.0,1,0.5,15,0,0,0,0,0,1,0,0,6,0
LB FINANCE PLC,,1,0,0,1,1,2,17,21231,0,0,60.0,0,0,0,0,0.0,0,0.5,5,0,0,0,0,0,1,0,1,2,1
bt,https://www.bt.com,1,0,1,0,0,2,10,75,0,1,60.0,0,0,0,0,64.92,1,0.5,0,0,0,0,0,0,1,0,0,2,0
Ventures Income Network,https://www.ventures-income-networ.io,0,1,1,1,1,2,29,1023,3,0,81.0,0,0,1,0,13.38,0,0.0,0,0,0,0,0,0,1,0,1,4,2
Guaranteed Data Salary,https://www.guaranteed-data-salary.io,0,1,1,0,0,3,29,1992,4,0,109.0,0,0,1,1,10.31,0,0.0,0,0,0,0,0,0,1,1,1,2,4
aon,https://www.aon.com,1,1,1,1,1,2,11,102907,0,1,60.0,1,1,0,0,6.19,1,0.5,0,0,0,0,0,0,1,0,0,7,0
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,https://www.cdb.lk,1,1,1,1,1,2,10,15155,0,1,60.0,1,1,0,0,0.0,1,0.19,5,0,0,0,1,0,2,0,0,7,1
Global Form Fill Solutions,https://www.global-form-fill-solut.online,0,1,1,0,0,2,33,2354,3,0,21.0,0,0,1,0,27.2,0,0.0,0,0,0,0,0,0,1,0,1,1,5
nielsen,https://www.nielsen.com,1,1,1,1,1,2,15,7617,0,1,60.0,0,1,0,0,7.75,1,0.19,5,0,0,0,1,0,1,0,0,6,1
Elite Consultancy Opportunities,https://www.elite-consultancy-oppo.com,0,1,1,1,1,3,30,1619,1,0,18.0,0,0,1,1,28.5,1,0.2,1,0,0,0,1,0,2,1,1,2,2
cummins inc.,https://www.cummins.com,1,1,1,0,0,2,15,58,0,1,60.0,1,1,0,0,0.0,1,0.74,15,0,0,0,0,1,1,0,0,6,0
SENFIN SECURITIES LIMITED,https://www.senfin.com,1,0,1,0,0,2,14,929,0,1,60.0,0,0,0,0,44.15,1,0.5,5,0,0,0,0,0,1,0,0,2,0
bb&t,,1,0,0,0,0,2,14,52,0,0,60.0,0,0,0,0,0.0,0,0.5,0,0,0,0,0,0,1,0,1,0,1
PRINTCARE PLC,https://www.rilproperty.lk,1,1,1,1,1,2,18,6206,0,1,60.0,1,1,0,0,12.92,1,0.19,15,0,0,0,1,0,1,0,0,7,1
LANKA IOC PLC,https://www.lmfgroup.lk,1,1,1,1,1,2,15,4716,0,1,60.0,0,0,0,0,35.66,1,0.23,10,0,0,0,1,0,2,0,0,5,1
HVA FOODS PLC,,1,0,0,1,1,2,17,21280,0,0,60.0,0,0,0,0,0.0,0,0.17,10,1,1,1,1,1,1,0,1,6,2
Online No Investment Needed,https://www.online-no-investment-n.xyz,0,1,1,0,0,1,30,3360,2,1,74.0,0,0,0,0,34.6,1,0.0,0,0,0,0,0,0,1,0,0,2,3
Affiliate Earning Lanka,http://www.affiliate-earning-lank.online,0,1,1,0,1,3,33,2854,3,0,88.0,1,0,1,1,17.85,0,0.0,0,0,0,0,0,0,2,1,1,3,3
Form Fill International BV,https://www.form-fill-internationa.io,0,1,1,0,1,2,29,947,5,0,79.0,1,1,0,0,17.78,0,0.0,0,0,1,0,0,0,1,1,1,1,3
MARAWILA  RESORTS  PLC,https://www.maskeliyatea.com,1,0,1,0,0,2,20,164,0,1,60.0,0,0,0,0,40.6,1,0.5,5,0,0,0,0,0,1,0,0,2,0
BROWNS INVESTMENTS PLC,https://www.brownsinvestments.com,1,1,1,0,0,2,25,58,0,1,60.0,1,0,0,0,0.0,1,0.5,0,0,0,0,0,0,2,0,0,4,0
international mission of mercy (imm),https://www.immusa.org,1,1,1,1,1,2,14,6243,0,1,60.0,1,1,0,0,19.02,1,0.17,20,0,0,0,1,0,2,0,0,7,1
GALADARI HOTELS (LANKA) PLC,https://www.galadarihotel.lk,1,0,1,0,0,2,20,276,0,1,60.0,0,0,0,0,40.79,1,0.5,5,0,0,0,0,0,2,0,0,2,0
BOGAWANTALAWA TEA ESTATES PLC,https://www.bogawantalawa.com,1,0,1,0,0,2,21,276,0,1,60.0,1,0,0,0,13.76,1,0.17,5,0,0,0,1,0,1,0,0,3,1
salesforce,https://www.salesforce.com,1,1,1,0,1,2,18,14630,0,1,60.0,0,0,0,0,51.59,1,0.5,5,0,0,0,0,0,1,0,0,4,0
Online Income Professionals 623,https://www.online-income-professi.online,0,1,1,0,1,3,33,2434,4,1,146.0,1,0,1,1,20.06,1,0.0,0,0,0,0,0,0,2,1,0,3,2
Lanka Travel Online Earn,https://www.lanka-travel-online-ea.club,0,1,1,0,1,1,31,3174,3,1,175.0,0,0,1,1,27.14,0,0.0,0,0,0,0,0,0,1,1,0,2,3
Smart Crypto Solutions,https://www.smart-crypto-solutions.online,0,1,1,0,0,3,33,2682,5,0,143.0,1,0,1,1,22.89,0,0.0,0,0,0,0,0,0,1,0,1,1,3
xerox,https://www.shop.xerox.com,1,1,1,1,0,3,18,8751,1,1,60.0,0,1,0,1,51.9,1,0.21,10,1,1,0,1,0,2,0,0,7,2
csc,https://chinascholarshipcouncil.com,1,1,1,1,1,1,27,39957,0,1,60.0,1,1,0,0,13.64,1,0.5,10,0,0,0,0,0,1,0,0,7,0
ASIA CAPITAL PLC,,1,0,0,1,1,2,18,9552,0,0,60.0,0,0,0,0,0.0,0,0.5,0,0,0,0,0,0,1,0,1,2,1
pizza hut,https://jobs.pizzahut.com,1,0,1,0,0,2,17,914,0,1,60.0,0,1,0,0,47.88,1,0.5,0,0,0,0,0,0,1,0,0,3,0
Daily Crypto Payment Lanka,https://www.daily-crypto-payment-l.online,0,1,1,1,1,3,33,3446,4,0,139.0,0,0,1,1,16.9,1,0.0,0,0,0,0,0,0,1,0,1,3,4
Remote Watch Earn No Experience,https://www.remote-watch-earn-no-e.xyz,0,1,1,0,0,3,30,3964,5,1,82.0,0,1,1,0,7.47,1,0.3,1,0,0,0,1,0,1,1,0,1,5
Network Bonus Lanka Earn,http://www.network-bonus-lanka-ea.io,0,1,1,1,1,2,29,3181,1,0,133.0,0,0,1,0,10.16,0,0.0,0,0,0,0,0,0,1,0,1,3,3
citi,https://www.citi.com,1,1,1,0,0,2,12,428,0,1,60.0,0,0,0,0,31.72,1,0.21,10,0,0,0,1,0,1,0,0,3,1
larsen & toubro,https://devnaukri.in,1,1,1,1,1,1,12,8933,0,1,60.0,1,0,0,0,4.63,1,0.5,10,0,0,0,0,0,1,0,0,6,0
Online Income Professionals,https://www.online-income-professi.info,0,1,1,0,1,1,31,2984,2,1,117.0,0,0,0,1,19.34,0,0.0,0,0,0,0,0,0,1,1,0,1,4
boeing,https://www.boeing.com,1,1,1,0,1,2,14,16492,0,1,60.0,0,0,0,0,0.0,1,0.0,5,0,0,0,1,0,1,0,0,4,1
bureau veritas,https://group.bureauveritas.com,1,1,1,1,1,2,23,9427,0,1,60.0,0,1,0,0,0.0,1,0.3,15,0,0,0,1,1,1,0,0,8,1
saipem,https://www.saipem.com,1,0,1,1,1,2,14,18184,0,1,60.0,1,0,0,0,0.0,1,0.09,10,0,0,0,1,0,1,0,0,5,1
Elite Retail Opportunities 450,https://www.elite-retail-opportuni.biz,0,1,1,0,0,3,30,1703,1,0,170.0,1,0,0,1,32.79,0,0.0,0,0,0,0,0,0,1,1,1,2,4
chevron,https://www.chevron.com,1,0,1,0,0,2,15,157,0,1,60.0,0,1,0,0,28.72,1,0.5,0,0,0,0,0,0,1,0,0,3,0
THE FORTRESS RESORTS PLC,,1,0,0,1,1,2,17,21313,0,0,60.0,0,0,0,0,0.0,0,0.5,5,0,0,0,0,0,1,0,1,2,1
Form Fill Success Group,https://www.form-fill-success-grou.online,0,1,1,0,1,2,33,1448,5,0,127.0,0,0,1,1,17.86,1,0.21,2,0,0,0,0,0,1,1,1,1,3
SARVODAYA DEVELOPMENT FINANCE PLC,https://sathosamotorsplc.com,1,1,1,1,1,1,20,4815,0,1,60.0,0,0,0,0,29.73,1,0.52,10,0,0,0,1,0,2,0,0,6,1
kpmg,https://kpmg.com,1,1,1,1,1,1,8,9381,0,1,60.0,0,0,0,0,31.55,1,0.5,0,0,0,0,0,0,1,0,0,5,0
ups,https://www.ups.com,1,0,1,0,0,2,11,0,0,1,60.0,0,0,0,0,0.0,1,0.21,10,0,0,0,1,0,1,0,0,2,1
Digital Unlimited Income,https://www.digital-unlimited-inco.org,0,1,1,0,0,1,30,1877,3,0,43.0,1,0,1,1,29.76,0,0.0,0,0,0,0,0,0,2,1,1,0,3
LOLC FINANCE PLC,https://www.lolcgeneral.com,1,1,1,1,1,2,19,27105,0,1,60.0,1,0,0,0,0.0,1,0.5,5,0,0,0,0,0,2,0,0,6,0
AMBEON CAPITAL PLC,https://www.ambeoncapital.com,1,0,1,0,0,2,21,164,0,1,60.0,0,0,0,0,5.37,1,0.19,5,0,0,0,1,0,2,0,0,2,1
Rupees Customer Daily Jobs,http://www.rupees-customer-daily.club,0,1,1,0,1,3,30,1941,2,0,23.0,1,0,1,0,34.03,0,0.24,1,0,0,0,1,0,1,1,1,2,2
Online No Experience Needed,http://www.online-no-experience-n.net,0,1,1,1,1,2,30,2271,3,1,16.0,0,1,1,1,26.21,0,0.0,0,0,0,0,0,0,1,1,0,3,2
HubSpot,https://www.hubspot.com,1,1,1,0,1,2,15,27650,0,1,60.0,1,0,0,0,40.27,1,0.71,5,0,0,0,0,1,2,0,0,6,0
Digital Cashback Network,http://www.digital-cashback-netwo.online,0,1,1,0,0,1,33,1866,1,1,43.0,1,1,0,0,12.67,0,0.17,1,0,0,0,1,0,2,1,0,1,5
aflac,https://www.aflac.com,1,1,1,1,1,2,13,17057,0,1,60.0,1,1,0,0,27.01,1,0.5,5,0,0,0,0,0,1,0,0,7,0
CEYLON COLD STORES PLC,,1,0,0,0,0,2,21,6438,0,0,60.0,0,0,0,0,0.0,0,0.9,15,0,0,1,1,1,1,0,1,3,2
UB FINANCE PLC,https://www.brownsplantations.lk,1,1,1,1,1,2,24,7283,0,1,60.0,1,1,0,0,11.87,1,0.5,0,0,0,0,0,0,2,0,0,7,0
Home Based Service Earn,https://www.home-based-service-ear.online,0,1,1,1,1,2,33,2586,1,1,57.0,1,0,1,1,21.05,0,0.13,2,0,0,0,1,0,1,1,0,4,2
Network Survey Lanka Earn,http://www.network-survey-lanka-e.biz,0,1,1,1,1,2,30,3493,4,0,167.0,0,0,1,1,25.0,1,0.19,1,0,0,0,1,0,1,1,1,3,3
VALLIBEL FINANCE PLC,https://vallibelfinance.com,1,1,1,1,1,1,19,11112,0,1,60.0,1,0,0,0,0.0,1,0.88,10,0,1,0,0,1,1,0,0,10,0
Network Watch Earn Lanka Earn,http://www.network-watch-earn-lan.club,0,1,1,1,0,1,31,2347,5,0,124.0,0,0,0,1,32.92,1,0.18,2,0,0,0,1,0,1,1,1,0,3
nordea,https://www.nordea.com,1,1,1,1,1,2,14,29403,0,1,60.0,1,1,0,0,0.0,1,0.5,0,0,0,0,0,0,1,0,0,7,0
jpmorgan chase & co.,https://www.jpmorganchase.com,1,1,1,1,1,2,21,11484,0,1,60.0,0,1,0,0,12.69,1,0.23,10,1,1,0,1,0,1,0,0,8,1
Diamond Form Fill Group,http://www.diamond-form-fill-grou.online,0,1,1,0,1,1,33,2683,1,0,36.0,1,0,1,1,26.44,0,0.31,1,1,0,0,0,0,1,0,1,2,2
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,https://bluediamondsplc.com,1,1,1,1,1,1,19,4339,0,1,60.0,0,0,0,0,18.58,1,0.0,15,0,0,0,1,1,2,0,0,6,1
faurecia,https://www.faurecia-service.com,1,1,1,1,0,2,24,1934,0,1,60.0,0,0,0,0,14.64,1,0.5,0,0,0,0,0,0,1,0,0,4,0
Bitcoin Ventures Hub,http://www.bitcoin-ventures-hub.net,0,1,1,0,1,2,28,1122,1,0,168.0,0,1,1,1,21.86,0,0.32,2,0,0,0,1,0,1,1,1,3,3
abn amro bank n.v.,https://www.abnamro.com,1,0,1,0,1,2,15,1872,0,1,60.0,0,0,0,0,0.0,1,0.16,25,0,0,0,1,1,2,0,0,5,1
Diamond Sales Group,https://www.diamond-sales-group.net,0,1,1,1,1,2,27,3152,2,0,79.0,0,1,1,1,33.96,0,0.0,0,0,0,0,0,0,1,0,1,3,3
Free Global Training Jobs,https://www.free-global-training-j.org,0,1,1,1,0,1,30,1541,1,1,160.0,0,1,0,0,31.14,0,0.0,0,0,0,0,0,0,1,1,0,2,4
renault,https://www.renaultgroup.com,1,1,1,0,1,2,20,2843,0,1,60.0,0,0,0,0,0.44,1,0.5,5,0,0,0,0,0,2,0,0,4,0
Global 50000 Per Month,http://www.global-50000-per-month.org,0,1,1,0,1,2,30,1690,1,0,49.0,1,0,1,1,32.54,0,0.0,0,0,0,0,0,0,2,1,1,3,2
indra,https://www.indra-officialmusic.com,1,1,1,1,1,2,27,893,0,1,60.0,0,0,0,0,7.99,1,0.18,10,0,0,0,1,1,0,0,0,7,1
mahindra satyam,https://www.signalhire.com,1,1,1,1,0,2,18,9615,0,1,60.0,1,1,0,0,42.29,1,0.5,5,0,0,0,0,0,2,0,0,6,0
MILLENNIUM HOUSING DEVELOPERS PLC,https://mpceylon.lk,1,1,1,0,1,1,11,1710,0,1,60.0,0,0,0,0,25.78,1,0.5,5,0,0,0,0,0,1,0,0,4,0
american express,https://www.americanexpress.com,1,1,1,1,1,2,23,1538,0,1,60.0,0,1,0,0,0.0,1,0.19,15,0,0,0,1,0,1,0,0,6,1
shell,https://royaldutchshellplc.com,1,1,1,0,0,1,22,52673,0,1,60.0,0,0,0,0,43.6,1,0.23,5,0,0,0,1,0,1,0,0,3,1
aramark,https://www.aramark.com,1,1,1,0,0,2,15,240,0,1,60.0,0,0,0,0,37.26,1,0.21,20,1,1,1,1,0,1,0,0,6,1
progressive insurance,https://www.progressive.com,1,1,1,1,1,2,19,19977,0,1,60.0,1,1,0,0,38.58,1,0.46,10,0,1,0,1,1,2,0,0,9,1
Customer Crypto Solutions,http://www.customer-crypto-soluti.site,0,1,1,0,1,2,31,2360,4,0,75.0,1,1,1,0,33.1,1,0.12,1,0,0,0,1,0,1,0,1,1,4
rabobank,https://www.rabobank.com,1,0,1,0,0,2,16,494,0,1,60.0,0,0,0,0,56.02,1,0.19,5,0,0,0,1,0,1,0,0,2,1
state farm,https://www.statefarm.com,1,0,1,0,0,2,17,7638,0,1,60.0,1,1,0,0,19.48,1,0.5,5,0,0,0,0,0,1,0,0,4,0
capgemini,https://www.capgemini.com,1,1,1,1,1,2,17,13475,0,1,60.0,0,1,0,0,0.0,1,0.5,5,0,0,0,0,0,1,0,0,6,0
morgan stanley,https://www.tech24insider.com,1,0,1,0,0,2,21,164,0,1,60.0,1,1,0,0,30.17,1,0.58,10,0,0,0,1,0,1,0,0,5,1
CITRUS LEISURE PLC,https://www.citrusleisure.com,1,0,1,0,0,2,21,0,0,1,60.0,0,0,0,0,0.0,1,0.5,10,0,0,0,0,0,1,0,0,2,0
Service Agent Wanted Lanka,http://www.service-agent-wanted-l.com,0,1,1,0,0,1,30,1819,1,0,135.0,1,1,1,1,7.61,0,0.0,0,0,0,0,0,0,1,1,1,2,3
Reseller Data Income,https://www.reseller-data-income.site,0,1,1,0,0,1,29,1166,4,1,136.0,0,1,1,1,21.93,0,0.0,0,0,0,0,0,0,1,0,0,2,2
the coca-cola company,https://www.coca-colacompany.com,1,1,1,1,1,2,24,8578,0,1,60.0,1,1,0,0,9.24,1,0.5,10,0,0,0,1,1,1,0,0,8,1
brf,https://www.brf-me.com,1,0,1,0,0,2,14,0,0,1,60.0,0,0,0,0,0.0,1,0.55,10,0,0,0,1,1,1,0,0,4,1
Bright Tourism Online,https://www.bright-tourism-online.com,0,1,1,0,0,3,29,974,1,1,165.0,0,1,0,0,30.33,0,0.0,0,0,0,0,0,0,1,0,0,2,1
weatherford,https://www.weatherford.com,1,1,1,0,0,2,19,228,0,1,60.0,0,0,0,0,9.1,1,0.0,20,1,0,1,1,0,1,0,0,5,1
HATTON NATIONAL BANK PLC,https://www.nsb.lk,1,0,1,1,1,2,10,2263,0,1,60.0,0,0,0,0,41.66,1,0.23,5,0,0,0,1,0,1,0,0,4,1
bp,https://www.bp.com,1,0,1,0,0,2,10,581,0,1,60.0,0,0,0,0,20.12,1,0.5,10,0,0,0,0,0,1,0,0,2,0
booz allen hamilton,https://www.boozallen.com,1,1,1,1,1,2,17,13343,0,1,60.0,1,1,0,0,5.58,1,0.5,15,0,0,0,0,0,2,0,0,7,0
qualcomm,https://www.qualcomm.com,1,1,1,0,0,2,16,219,0,1,60.0,0,0,0,0,30.95,1,0.5,5,0,0,0,0,0,1,0,0,3,0
Rupees Watch Earn Daily Jobs,https://www.rupees-watch-earn-dail.io,0,1,1,1,0,3,29,2678,4,1,76.0,0,0,1,1,23.58,0,0.0,0,0,0,0,0,0,2,1,0,2,3
DIALOG FINANCE PLC,https://www.dialog.lk,1,0,1,1,1,2,13,15615,1,1,60.0,0,0,0,1,43.25,1,0.23,10,0,0,0,1,0,2,0,0,4,2
arizona state university,https://www.asu.edu,1,1,1,1,1,2,11,6859,0,1,60.0,0,1,0,0,1.7,1,0.5,0,0,0,0,0,0,2,0,0,6,0
Typing Online Jobs,https://www.typing-online-jobs.site,0,1,1,0,1,3,27,1913,3,0,57.0,0,1,1,1,19.22,0,0.21,2,0,0,0,1,0,1,1,1,2,3
Mega Travel Consultants,http://www.mega-travel-consultant.io,0,1,1,0,0,2,29,1290,4,0,48.0,0,1,1,1,18.93,1,0.0,0,0,0,0,0,0,2,1,1,2,4
absa,https://www.absa.co.za,1,1,1,1,0,3,14,7303,0,1,60.0,1,1,0,0,33.53,1,0.5,5,0,0,0,0,0,1,0,0,6,0
american airlines,https://www.americanairlines.co.uk,1,0,1,0,0,3,26,237,0,1,60.0,0,0,0,0,24.03,1,0.23,5,0,0,0,1,0,1,0,0,2,1
Supreme Travel Group,https://www.supreme-travel-group.club,0,1,1,1,0,3,29,3106,2,0,88.0,1,1,1,1,26.68,0,0.0,0,0,0,0,0,0,1,1,1,4,3
Survey Doubling Scheme,https://www.survey-doubling-scheme.org,0,1,1,1,1,2,30,2009,2,1,150.0,1,0,1,1,27.32,1,0.0,0,0,0,1,0,0,1,1,0,3,3
Instant Forex Jobs,https://www.instant-forex-jobs.net,0,1,1,1,0,1,26,2673,5,0,117.0,0,0,0,0,8.34,0,0.0,0,0,0,0,0,0,2,1,1,2,2
ALLIANCE FINANCE COMPANY PLC,https://www.alliancefinance.lk,1,1,1,1,1,2,22,15538,0,1,60.0,0,0,0,0,11.16,1,0.05,20,0,0,0,1,0,2,0,0,5,1
pfizer,https://www.pfizer.com,1,1,1,1,1,2,14,6613,0,1,60.0,0,1,0,0,0.0,1,0.5,5,0,0,0,0,0,1,0,0,6,0
Bonus Agent Wanted Lanka,https://www.bonus-agent-wanted-lan.org,0,1,1,0,0,3,30,2495,5,0,158.0,0,0,1,1,23.61,1,0.14,2,0,0,0,1,0,1,1,1,2,2
mynet,https://www.mynet.com,1,1,1,0,0,2,13,15195,0,1,60.0,0,0,1,0,40.85,1,0.48,5,0,0,0,1,0,1,0,0,4,2
BUKIT DARAH PLC,,1,0,0,1,1,2,12,6002,0,0,60.0,0,0,0,0,0.0,0,0.5,10,0,0,0,0,0,1,0,1,2,1
rb,https://rbleipzig.com,1,1,1,0,0,1,13,48,0,1,60.0,0,0,0,0,42.62,1,0.5,0,0,0,0,0,0,2,0,0,3,0
LANKA WALLTILE PLC,https://lankem.lk,1,1,1,0,1,1,9,6378,0,1,60.0,0,0,0,0,20.62,1,0.21,10,0,0,0,1,0,1,0,0,4,1
johnson & johnson,https://www.jnj.com,1,1,1,0,0,2,11,185,0,1,60.0,0,0,0,0,78.2,1,0.53,10,0,0,0,1,0,1,0,0,4,1
nordstrom,https://www.nordstrom.com,1,1,1,0,0,2,17,21,0,1,60.0,0,0,0,0,0.0,1,0.26,10,0,0,0,1,1,1,0,0,5,1
the boston consulting group (bcg),https://www.bcg.com,1,1,1,0,0,2,11,222,0,1,60.0,0,0,0,0,33.98,1,0.21,15,0,0,0,1,0,1,0,0,3,1
THE LANKA HOSPITALS CORPORATION PLC,https://www.nuwara-eliya-hotels.com,1,1,1,0,0,2,27,27517,0,1,60.0,1,0,0,0,0.0,1,0.5,5,0,0,0,0,0,1,0,0,4,0
Tourism Hourly Earn Online,http://www.tourism-hourly-earn-on.net,0,1,1,0,1,1,30,2627,4,0,164.0,0,0,1,1,11.65,0,0.22,2,0,0,0,1,0,1,1,1,3,1
ubs,https://www.ubs.com,1,1,1,0,0,2,11,222,0,1,60.0,0,0,0,0,29.01,1,0.5,5,0,0,0,0,0,1,0,0,3,0
mid managing international diffusion,https://perchance.org,1,1,1,0,0,1,13,58,0,1,60.0,0,0,0,0,65.46,1,0.5,15,0,0,0,0,0,1,0,0,3,0
lloyds banking group,https://www.lloydsbankinggroup.com,1,1,1,0,0,2,26,363,0,1,60.0,0,0,0,0,76.46,1,0.11,15,0,1,1,1,0,1,0,0,5,1
Bright Cashback Online,http://www.bright-cashback-online.net,0,1,1,1,1,1,30,3157,1,1,150.0,0,0,0,0,19.62,0,0.0,0,0,0,0,0,0,1,1,0,3,3
wipro infotech,https://www.wipro.com,1,1,1,1,1,2,13,12801,0,1,60.0,0,0,0,0,0.0,1,0.21,5,1,1,1,1,0,1,0,0,8,1
southwest airlines,https://www.southwest.com,1,1,1,0,0,2,17,52,0,1,60.0,0,0,0,0,66.79,1,0.11,20,0,1,0,1,1,1,0,0,5,1
Click Clicking Earn Daily,https://www.click-clicking-earn-da.biz,0,1,1,1,0,3,30,1267,5,1,147.0,0,1,1,1,24.0,0,0.19,1,0,0,0,1,1,1,1,0,1,4
Typing Copy Paste Jobs,https://www.typing-copy-paste-jobs.club,0,1,1,0,1,2,31,3532,5,0,170.0,0,0,1,1,12.61,0,0.0,0,0,0,0,0,0,1,1,1,2,3
Bitcoin Global Hub,https://www.bitcoin-global-hub.info,0,1,1,0,1,1,27,3190,5,0,76.0,0,1,1,1,30.71,1,0.0,0,0,0,0,0,0,1,1,1,3,3
LANKA ASHOK LEYLAND PLC,https://www.salruk.com,1,1,1,0,0,2,14,13133,0,1,60.0,0,0,0,0,30.95,1,0.5,0,0,0,0,0,0,1,0,0,3,0
Part Time Marketing Guaranteed,https://www.part-time-marketing-gu.io,0,1,1,1,1,3,29,2400,3,1,91.0,1,1,1,1,11.25,0,0.15,1,0,0,0,1,0,1,1,0,3,3
Review Health Earn,http://www.review-health-earn.xyz,0,1,1,1,1,3,26,3211,4,1,144.0,1,0,1,1,26.33,0,0.0,0,0,0,0,0,0,1,1,0,0,3
TANGERINE BEACH HOTELS PLC,https://tsfl-keells.com,1,0,1,0,0,1,15,0,0,1,60.0,0,0,0,0,0.0,1,0.17,10,0,0,1,1,0,1,0,0,3,1
Smart Delivery Solutions,http://www.smart-delivery-solutio.site,0,1,1,1,0,1,31,2069,1,0,55.0,1,0,0,1,30.37,0,0.29,1,0,1,0,1,1,1,1,1,1,4
Doist,https://doist.com,1,1,1,1,0,1,9,1867,0,1,60.0,0,0,0,0,36.58,1,0.45,5,0,0,0,1,1,1,0,0,5,1
Click Affiliate Earn Daily,http://www.click-affiliate-earn-d.site,0,1,1,0,1,1,31,1218,3,0,54.0,1,0,1,1,29.88,0,0.0,0,0,0,0,0,0,1,1,1,1,5
AMANA TAKAFUL  PLC,https://www.takaful.lk,1,1,1,0,0,2,14,301,0,1,60.0,0,0,0,0,38.59,1,0.7,15,0,0,0,1,1,1,0,0,5,1
ninguna,https://www.shazam.com,1,0,1,0,0,2,14,3406,0,1,60.0,1,0,0,0,0.0,1,0.5,0,0,0,0,0,0,0,0,0,3,0
Creative Software,https://creativesoftware.com,1,1,1,1,1,1,20,4117,0,1,60.0,1,0,0,0,10.53,1,0.5,0,0,0,0,0,0,1,0,0,6,0
national oilwell varco,https://www.salezshark.com,1,1,1,1,1,2,18,1307,0,1,60.0,0,0,0,0,29.74,1,0.13,5,0,1,0,1,1,2,0,0,7,1
enterprise rent-a-car,https://www.enterprise.com,1,0,1,0,0,2,18,229,0,1,60.0,0,0,0,0,29.01,1,0.5,15,0,0,1,0,0,1,0,0,3,0
Ventures Social Media Earn,http://www.ventures-social-media.biz,0,1,1,0,1,2,29,3079,1,1,117.0,1,0,1,1,28.04,0,0.0,0,0,0,0,0,0,2,1,0,4,3
Profit Success Group,http://www.profit-success-group.club,0,1,1,1,1,1,29,2769,3,1,120.0,1,0,1,1,28.79,0,0.0,0,0,0,0,0,0,1,1,0,1,3
Easy Agency Work From Home,http://www.easy-agency-work-from.net,0,1,1,1,1,2,29,1590,2,1,43.0,0,0,0,0,24.08,1,0.32,2,0,0,0,1,0,2,1,0,1,2
Data Career Hub,http://www.data-career-hub.info,0,1,1,0,1,2,24,2744,4,1,85.0,1,0,1,0,17.49,0,0.0,0,0,0,0,0,0,1,1,0,2,4
RENUKA HOLDINGS PLC,,1,0,0,1,1,2,17,18686,0,0,60.0,0,0,0,0,0.0,0,0.5,10,1,1,1,0,0,1,0,1,5,1
LUMINEX PLC,https://www.maduls.lk,1,1,1,0,0,2,13,2481,0,1,60.0,0,0,0,0,11.53,1,0.23,5,0,0,0,1,0,2,0,0,3,1
Golden Business Network,https://www.golden-business-networ.biz,0,1,1,0,0,2,30,3961,5,0,118.0,0,0,1,1,15.01,0,0.0,0,0,0,0,0,0,1,1,1,2,5
EAST WEST PROPERTIES PLC,https://www.eastwest.lk,1,1,1,1,0,2,15,8116,0,1,60.0,0,0,0,0,30.55,1,0.5,0,0,0,0,0,0,2,0,0,4,0
davita,https://artificall.com,1,0,1,0,0,1,14,164,0,1,60.0,0,0,0,0,44.15,1,0.5,5,0,0,0,0,0,1,0,0,2,0
unicredit,https://www.unicreditgroup.eu,1,0,1,0,1,2,21,29091,0,1,60.0,0,1,0,0,0.0,1,0.13,15,0,0,0,1,0,2,0,0,4,1
farmers insurance,https://www.farmers.com,1,1,1,0,0,2,15,353,0,1,60.0,0,0,0,0,46.07,1,0.19,10,0,0,0,1,0,1,0,0,3,1
the ohio state university,https://www.osu.edu,1,1,1,1,0,2,11,7026,0,1,60.0,0,0,0,0,0.0,1,0.5,5,0,0,0,0,0,1,0,0,4,0
